#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Water Detect,Host Connected,Stopped,End of File
11506,11/09/2023 14:56:45,28.033,,,,
11507,11/09/2023 14:56:46,28.054,,,,
11508,11/09/2023 14:56:47,28.054,,,,
11509,11/09/2023 14:56:48,28.065,,,,
11510,11/09/2023 14:56:49,28.065,,,,
11511,11/09/2023 14:56:50,28.076,,,,
11512,11/09/2023 14:56:51,28.076,,,,
11513,11/09/2023 14:56:52,28.086,,,,
11514,11/09/2023 14:56:53,28.097,,,,
11515,11/09/2023 14:56:54,28.108,,,,
11516,11/09/2023 14:56:55,28.108,,,,
11517,11/09/2023 14:56:56,28.118,,,,
11518,11/09/2023 14:56:57,28.118,,,,
11519,11/09/2023 14:56:58,28.129,,,,
11520,11/09/2023 14:56:59,28.140,,,,
11521,11/09/2023 14:57:00,28.140,,,,
11522,11/09/2023 14:57:01,28.151,,,,
11523,11/09/2023 14:57:02,28.161,,,,
11524,11/09/2023 14:57:03,28.161,,,,
11525,11/09/2023 14:57:04,28.172,,,,
11526,11/09/2023 14:57:05,28.172,,,,
11527,11/09/2023 14:57:06,28.194,,,,
11528,11/09/2023 14:57:07,28.194,,,,
11529,11/09/2023 14:57:08,28.194,,,,
11530,11/09/2023 14:57:09,28.194,,,,
11531,11/09/2023 14:57:10,28.215,,,,
11532,11/09/2023 14:57:11,28.215,,,,
11533,11/09/2023 14:57:12,28.226,,,,
11534,11/09/2023 14:57:13,28.226,,,,
11535,11/09/2023 14:57:14,28.236,,,,
11536,11/09/2023 14:57:15,28.247,,,,
11537,11/09/2023 14:57:16,28.247,,,,
11538,11/09/2023 14:57:17,28.247,,,,
11539,11/09/2023 14:57:18,28.258,,,,
11540,11/09/2023 14:57:19,28.269,,,,
11541,11/09/2023 14:57:20,28.279,,,,
11542,11/09/2023 14:57:21,28.279,,,,
11543,11/09/2023 14:57:22,28.279,,,,
11544,11/09/2023 14:57:23,28.290,,,,
11545,11/09/2023 14:57:24,28.301,,,,
11546,11/09/2023 14:57:25,28.311,,,,
11547,11/09/2023 14:57:26,28.311,,,,
11548,11/09/2023 14:57:27,28.322,,,,
11549,11/09/2023 14:57:28,28.311,,,,
11550,11/09/2023 14:57:29,28.333,,,,
11551,11/09/2023 14:57:30,28.344,,,,
11552,11/09/2023 14:57:31,28.344,,,,
11553,11/09/2023 14:57:32,28.344,,,,
11554,11/09/2023 14:57:33,28.354,,,,
11555,11/09/2023 14:57:34,28.354,,,,
11556,11/09/2023 14:57:35,28.365,,,,
11557,11/09/2023 14:57:36,28.365,,,,
11558,11/09/2023 14:57:37,28.376,,,,
11559,11/09/2023 14:57:38,28.387,,,,
11560,11/09/2023 14:57:39,28.387,,,,
11561,11/09/2023 14:57:40,28.397,,,,
11562,11/09/2023 14:57:41,28.397,,,,
11563,11/09/2023 14:57:42,28.397,,,,
11564,11/09/2023 14:57:43,28.408,,,,
11565,11/09/2023 14:57:44,28.419,,,,
11566,11/09/2023 14:57:45,28.429,,,,
11567,11/09/2023 14:57:46,28.429,,,,
11568,11/09/2023 14:57:47,28.429,,,,
11569,11/09/2023 14:57:48,28.440,,,,
11570,11/09/2023 14:57:49,28.440,,,,
11571,11/09/2023 14:57:50,28.451,,,,
11572,11/09/2023 14:57:51,28.451,,,,
11573,11/09/2023 14:57:52,28.451,,,,
11574,11/09/2023 14:57:53,28.462,,,,
11575,11/09/2023 14:57:54,28.462,,,,
11576,11/09/2023 14:57:55,28.472,,,,
11577,11/09/2023 14:57:56,28.472,,,,
11578,11/09/2023 14:57:57,28.483,,,,
11579,11/09/2023 14:57:58,28.483,,,,
11580,11/09/2023 14:57:59,28.494,,,,
11581,11/09/2023 14:58:00,28.494,,,,
11582,11/09/2023 14:58:01,28.494,,,,
11583,11/09/2023 14:58:02,28.515,,,,
11584,11/09/2023 14:58:03,28.515,,,,
11585,11/09/2023 14:58:04,28.515,,,,
11586,11/09/2023 14:58:05,28.515,,,,
11587,11/09/2023 14:58:06,28.526,,,,
11588,11/09/2023 14:58:07,28.526,,,,
11589,11/09/2023 14:58:08,28.537,,,,
11590,11/09/2023 14:58:09,28.537,,,,
11591,11/09/2023 14:58:10,28.537,,,,
11592,11/09/2023 14:58:11,28.537,,,,
11593,11/09/2023 14:58:12,28.547,,,,
11594,11/09/2023 14:58:13,28.558,,,,
11595,11/09/2023 14:58:14,28.558,,,,
11596,11/09/2023 14:58:15,28.569,,,,
11597,11/09/2023 14:58:16,28.569,,,,
11598,11/09/2023 14:58:17,28.569,,,,
11599,11/09/2023 14:58:18,28.580,,,,
11600,11/09/2023 14:58:19,28.580,,,,
11601,11/09/2023 14:58:20,28.590,,,,
11602,11/09/2023 14:58:21,28.590,,,,
11603,11/09/2023 14:58:22,28.601,,,,
11604,11/09/2023 14:58:23,28.601,,,,
11605,11/09/2023 14:58:24,28.601,,,,
11606,11/09/2023 14:58:25,28.612,,,,
11607,11/09/2023 14:58:26,28.612,,,,
11608,11/09/2023 14:58:27,28.612,,,,
11609,11/09/2023 14:58:28,28.623,,,,
11610,11/09/2023 14:58:29,28.623,,,,
11611,11/09/2023 14:58:30,28.623,,,,
11612,11/09/2023 14:58:31,28.623,,,,
11613,11/09/2023 14:58:32,28.633,,,,
11614,11/09/2023 14:58:33,28.633,,,,
11615,11/09/2023 14:58:34,28.644,,,,
11616,11/09/2023 14:58:35,28.644,,,,
11617,11/09/2023 14:58:36,28.655,,,,
11618,11/09/2023 14:58:37,28.655,,,,
11619,11/09/2023 14:58:38,28.655,,,,
11620,11/09/2023 14:58:39,28.665,,,,
11621,11/09/2023 14:58:40,28.665,,,,
11622,11/09/2023 14:58:41,28.665,,,,
11623,11/09/2023 14:58:42,28.676,,,,
11624,11/09/2023 14:58:43,28.676,,,,
11625,11/09/2023 14:58:44,28.687,,,,
11626,11/09/2023 14:58:45,28.687,,,,
11627,11/09/2023 14:58:46,28.687,,,,
11628,11/09/2023 14:58:47,28.687,,,,
11629,11/09/2023 14:58:48,28.687,,,,
11630,11/09/2023 14:58:49,28.698,,,,
11631,11/09/2023 14:58:50,28.698,,,,
11632,11/09/2023 14:58:51,28.698,,,,
11633,11/09/2023 14:58:52,28.708,,,,
11634,11/09/2023 14:58:53,28.708,,,,
11635,11/09/2023 14:58:54,28.708,,,,
11636,11/09/2023 14:58:55,28.708,,,,
11637,11/09/2023 14:58:56,28.719,,,,
11638,11/09/2023 14:58:57,28.719,,,,
11639,11/09/2023 14:58:58,28.730,,,,
11640,11/09/2023 14:58:59,28.719,,,,
11641,11/09/2023 14:59:00,28.730,,,,
11642,11/09/2023 14:59:01,28.740,,,,
11643,11/09/2023 14:59:02,28.740,,,,
11644,11/09/2023 14:59:03,28.740,,,,
11645,11/09/2023 14:59:04,28.740,,,,
11646,11/09/2023 14:59:05,28.740,,,,
11647,11/09/2023 14:59:06,28.740,,,,
11648,11/09/2023 14:59:07,28.751,,,,
11649,11/09/2023 14:59:08,28.751,,,,
11650,11/09/2023 14:59:09,28.751,,,,
11651,11/09/2023 14:59:10,28.762,,,,
11652,11/09/2023 14:59:11,28.762,,,,
11653,11/09/2023 14:59:12,28.773,,,,
11654,11/09/2023 14:59:13,28.773,,,,
11655,11/09/2023 14:59:14,28.773,,,,
11656,11/09/2023 14:59:15,28.773,,,,
11657,11/09/2023 14:59:16,28.773,,,,
11658,11/09/2023 14:59:17,28.783,,,,
11659,11/09/2023 14:59:18,28.783,,,,
11660,11/09/2023 14:59:19,28.783,,,,
11661,11/09/2023 14:59:20,28.783,,,,
11662,11/09/2023 14:59:21,28.794,,,,
11663,11/09/2023 14:59:22,28.794,,,,
11664,11/09/2023 14:59:23,28.794,,,,
11665,11/09/2023 14:59:24,28.794,,,,
11666,11/09/2023 14:59:25,28.794,,,,
11667,11/09/2023 14:59:26,28.805,,,,
11668,11/09/2023 14:59:27,28.794,,,,
11669,11/09/2023 14:59:28,28.816,,,,
11670,11/09/2023 14:59:29,28.816,,,,
11671,11/09/2023 14:59:30,28.816,,,,
11672,11/09/2023 14:59:31,28.816,,,,
11673,11/09/2023 14:59:32,28.826,,,,
11674,11/09/2023 14:59:33,28.826,,,,
11675,11/09/2023 14:59:34,28.826,,,,
11676,11/09/2023 14:59:35,28.826,,,,
11677,11/09/2023 14:59:36,28.826,,,,
11678,11/09/2023 14:59:37,28.826,,,,
11679,11/09/2023 14:59:38,28.826,,,,
11680,11/09/2023 14:59:39,28.837,,,,
11681,11/09/2023 14:59:40,28.837,,,,
11682,11/09/2023 14:59:41,28.837,,,,
11683,11/09/2023 14:59:42,28.848,,,,
11684,11/09/2023 14:59:43,28.837,,,,
11685,11/09/2023 14:59:44,28.848,,,,
11686,11/09/2023 14:59:45,28.858,,,,
11687,11/09/2023 14:59:46,28.858,,,,
11688,11/09/2023 14:59:47,28.858,,,,
11689,11/09/2023 14:59:48,28.858,,,,
11690,11/09/2023 14:59:49,28.858,,,,
11691,11/09/2023 14:59:50,28.858,,,,
11692,11/09/2023 14:59:51,28.858,,,,
11693,11/09/2023 14:59:52,28.858,,,,
11694,11/09/2023 14:59:53,28.858,,,,
11695,11/09/2023 14:59:54,28.858,,,,
11696,11/09/2023 14:59:55,28.858,,,,
11697,11/09/2023 14:59:56,28.869,,,,
11698,11/09/2023 14:59:57,28.869,,,,
11699,11/09/2023 14:59:58,28.869,,,,
11700,11/09/2023 14:59:59,28.869,,,,
11701,11/09/2023 15:00:00,28.880,,,,
11702,11/09/2023 15:00:01,28.880,,,,
11703,11/09/2023 15:00:02,28.880,,,,
11704,11/09/2023 15:00:03,28.880,,,,
11705,11/09/2023 15:00:04,28.880,,,,
11706,11/09/2023 15:00:05,28.880,,,,
11707,11/09/2023 15:00:06,28.880,,,,
11708,11/09/2023 15:00:07,28.880,,,,
11709,11/09/2023 15:00:08,28.880,,,,
11710,11/09/2023 15:00:09,28.891,,,,
11711,11/09/2023 15:00:10,28.880,,,,
11712,11/09/2023 15:00:11,28.880,,,,
11713,11/09/2023 15:00:12,28.891,,,,
11714,11/09/2023 15:00:13,28.891,,,,
11715,11/09/2023 15:00:14,28.891,,,,
11716,11/09/2023 15:00:15,28.901,,,,
11717,11/09/2023 15:00:16,28.901,,,,
11718,11/09/2023 15:00:17,28.912,,,,
11719,11/09/2023 15:00:18,28.901,,,,
11720,11/09/2023 15:00:19,28.901,,,,
11721,11/09/2023 15:00:20,28.912,,,,
11722,11/09/2023 15:00:21,28.912,,,,
11723,11/09/2023 15:00:22,28.912,,,,
11724,11/09/2023 15:00:23,28.912,,,,
11725,11/09/2023 15:00:24,28.912,,,,
11726,11/09/2023 15:00:25,28.912,,,,
11727,11/09/2023 15:00:26,28.912,,,,
11728,11/09/2023 15:00:27,28.912,,,,
11729,11/09/2023 15:00:28,28.912,,,,
11730,11/09/2023 15:00:29,28.923,,,,
11731,11/09/2023 15:00:30,28.912,,,,
11732,11/09/2023 15:00:31,28.923,,,,
11733,11/09/2023 15:00:32,28.923,,,,
11734,11/09/2023 15:00:33,28.923,,,,
11735,11/09/2023 15:00:34,28.923,,,,
11736,11/09/2023 15:00:35,28.934,,,,
11737,11/09/2023 15:00:36,28.923,,,,
11738,11/09/2023 15:00:37,28.923,,,,
11739,11/09/2023 15:00:38,28.923,,,,
11740,11/09/2023 15:00:39,28.923,,,,
11741,11/09/2023 15:00:40,28.934,,,,
11742,11/09/2023 15:00:41,28.934,,,,
11743,11/09/2023 15:00:42,28.944,,,,
11744,11/09/2023 15:00:43,28.934,,,,
11745,11/09/2023 15:00:44,28.934,,,,
11746,11/09/2023 15:00:45,28.934,,,,
11747,11/09/2023 15:00:46,28.944,,,,
11748,11/09/2023 15:00:47,28.944,,,,
11749,11/09/2023 15:00:48,28.944,,,,
11750,11/09/2023 15:00:49,28.944,,,,
11751,11/09/2023 15:00:50,28.944,,,,
11752,11/09/2023 15:00:51,28.944,,,,
11753,11/09/2023 15:00:52,28.944,,,,
11754,11/09/2023 15:00:53,28.944,,,,
11755,11/09/2023 15:00:54,28.944,,,,
11756,11/09/2023 15:00:55,28.944,,,,
11757,11/09/2023 15:00:56,28.944,,,,
11758,11/09/2023 15:00:57,28.944,,,,
11759,11/09/2023 15:00:58,28.944,,,,
11760,11/09/2023 15:00:59,28.944,,,,
11761,11/09/2023 15:01:00,28.944,,,,
11762,11/09/2023 15:01:01,28.944,,,,
11763,11/09/2023 15:01:02,28.944,,,,
11764,11/09/2023 15:01:03,28.955,,,,
11765,11/09/2023 15:01:04,28.955,,,,
11766,11/09/2023 15:01:05,28.955,,,,
11767,11/09/2023 15:01:06,28.955,,,,
11768,11/09/2023 15:01:07,28.955,,,,
11769,11/09/2023 15:01:08,28.955,,,,
11770,11/09/2023 15:01:09,28.955,,,,
11771,11/09/2023 15:01:10,28.955,,,,
11772,11/09/2023 15:01:11,28.955,,,,
11773,11/09/2023 15:01:12,28.955,,,,
11774,11/09/2023 15:01:13,28.955,,,,
11775,11/09/2023 15:01:14,28.955,,,,
11776,11/09/2023 15:01:15,28.966,,,,
11777,11/09/2023 15:01:16,28.955,,,,
11778,11/09/2023 15:01:17,28.966,,,,
11779,11/09/2023 15:01:18,28.966,,,,
11780,11/09/2023 15:01:19,28.966,,,,
11781,11/09/2023 15:01:20,28.966,,,,
11782,11/09/2023 15:01:21,28.966,,,,
11783,11/09/2023 15:01:22,28.966,,,,
11784,11/09/2023 15:01:23,28.966,,,,
11785,11/09/2023 15:01:24,28.976,,,,
11786,11/09/2023 15:01:25,28.966,,,,
11787,11/09/2023 15:01:26,28.966,,,,
11788,11/09/2023 15:01:27,28.966,,,,
11789,11/09/2023 15:01:28,28.966,,,,
11790,11/09/2023 15:01:29,28.966,,,,
11791,11/09/2023 15:01:30,28.966,,,,
11792,11/09/2023 15:01:31,28.966,,,,
11793,11/09/2023 15:01:32,28.976,,,,
11794,11/09/2023 15:01:33,28.976,,,,
11795,11/09/2023 15:01:34,28.976,,,,
11796,11/09/2023 15:01:35,28.976,,,,
11797,11/09/2023 15:01:36,28.976,,,,
11798,11/09/2023 15:01:37,28.966,,,,
11799,11/09/2023 15:01:38,28.976,,,,
11800,11/09/2023 15:01:39,28.966,,,,
11801,11/09/2023 15:01:40,28.976,,,,
11802,11/09/2023 15:01:41,28.976,,,,
11803,11/09/2023 15:01:42,28.976,,,,
11804,11/09/2023 15:01:43,28.976,,,,
11805,11/09/2023 15:01:44,28.976,,,,
11806,11/09/2023 15:01:45,28.976,,,,
11807,11/09/2023 15:01:46,28.976,,,,
11808,11/09/2023 15:01:47,28.976,,,,
11809,11/09/2023 15:01:48,28.976,,,,
11810,11/09/2023 15:01:49,28.976,,,,
11811,11/09/2023 15:01:50,28.976,,,,
11812,11/09/2023 15:01:51,28.976,,,,
11813,11/09/2023 15:01:52,28.976,,,,
11814,11/09/2023 15:01:53,28.976,,,,
11815,11/09/2023 15:01:54,28.976,,,,
11816,11/09/2023 15:01:55,28.976,,,,
11817,11/09/2023 15:01:56,28.976,,,,
11818,11/09/2023 15:01:57,28.976,,,,
11819,11/09/2023 15:01:58,28.976,,,,
11820,11/09/2023 15:01:59,28.976,,,,
11821,11/09/2023 15:02:00,28.976,,,,
11822,11/09/2023 15:02:01,28.976,,,,
11823,11/09/2023 15:02:02,28.976,,,,
11824,11/09/2023 15:02:03,28.976,,,,
11825,11/09/2023 15:02:04,28.976,,,,
11826,11/09/2023 15:02:05,28.976,,,,
11827,11/09/2023 15:02:06,28.976,,,,
11828,11/09/2023 15:02:07,28.976,,,,
11829,11/09/2023 15:02:08,28.976,,,,
11830,11/09/2023 15:02:09,28.976,,,,
11831,11/09/2023 15:02:10,28.976,,,,
11832,11/09/2023 15:02:11,28.976,,,,
11833,11/09/2023 15:02:12,28.976,,,,
11834,11/09/2023 15:02:13,28.976,,,,
11835,11/09/2023 15:02:14,28.976,,,,
11836,11/09/2023 15:02:15,28.976,,,,
11837,11/09/2023 15:02:16,28.976,,,,
11838,11/09/2023 15:02:17,28.976,,,,
11839,11/09/2023 15:02:18,28.976,,,,
11840,11/09/2023 15:02:19,28.976,,,,
11841,11/09/2023 15:02:20,28.976,,,,
11842,11/09/2023 15:02:21,28.976,,,,
11843,11/09/2023 15:02:22,28.976,,,,
11844,11/09/2023 15:02:23,28.976,,,,
11845,11/09/2023 15:02:24,28.976,,,,
11846,11/09/2023 15:02:25,28.976,,,,
11847,11/09/2023 15:02:26,28.976,,,,
11848,11/09/2023 15:02:27,28.976,,,,
11849,11/09/2023 15:02:28,28.976,,,,
11850,11/09/2023 15:02:29,28.976,,,,
11851,11/09/2023 15:02:30,28.976,,,,
11852,11/09/2023 15:02:31,28.976,,,,
11853,11/09/2023 15:02:32,28.976,,,,
11854,11/09/2023 15:02:33,28.976,,,,
11855,11/09/2023 15:02:34,28.976,,,,
11856,11/09/2023 15:02:35,28.976,,,,
11857,11/09/2023 15:02:36,28.976,,,,
11858,11/09/2023 15:02:37,28.976,,,,
11859,11/09/2023 15:02:38,28.976,,,,
11860,11/09/2023 15:02:39,28.976,,,,
11861,11/09/2023 15:02:40,28.976,,,,
11862,11/09/2023 15:02:41,28.976,,,,
11863,11/09/2023 15:02:42,28.976,,,,
11864,11/09/2023 15:02:43,28.976,,,,
11865,11/09/2023 15:02:44,28.976,,,,
11866,11/09/2023 15:02:45,28.976,,,,
11867,11/09/2023 15:02:46,28.976,,,,
11868,11/09/2023 15:02:47,28.976,,,,
11869,11/09/2023 15:02:48,28.976,,,,
11870,11/09/2023 15:02:49,28.976,,,,
11871,11/09/2023 15:02:50,28.976,,,,
11872,11/09/2023 15:02:51,28.976,,,,
11873,11/09/2023 15:02:52,28.976,,,,
11874,11/09/2023 15:02:53,28.976,,,,
11875,11/09/2023 15:02:54,28.976,,,,
11876,11/09/2023 15:02:55,28.976,,,,
11877,11/09/2023 15:02:56,28.976,,,,
11878,11/09/2023 15:02:57,28.976,,,,
11879,11/09/2023 15:02:58,28.976,,,,
11880,11/09/2023 15:02:59,28.976,,,,
11881,11/09/2023 15:03:00,28.976,,,,
11882,11/09/2023 15:03:01,28.976,,,,
11883,11/09/2023 15:03:02,28.976,,,,
11884,11/09/2023 15:03:03,28.976,,,,
11885,11/09/2023 15:03:04,28.966,,,,
11886,11/09/2023 15:03:05,28.976,,,,
11887,11/09/2023 15:03:06,28.966,,,,
11888,11/09/2023 15:03:07,28.966,,,,
11889,11/09/2023 15:03:08,28.976,,,,
11890,11/09/2023 15:03:09,28.966,,,,
11891,11/09/2023 15:03:10,28.966,,,,
11892,11/09/2023 15:03:11,28.966,,,,
11893,11/09/2023 15:03:12,28.966,,,,
11894,11/09/2023 15:03:13,28.966,,,,
11895,11/09/2023 15:03:14,28.966,,,,
11896,11/09/2023 15:03:15,28.966,,,,
11897,11/09/2023 15:03:16,28.966,,,,
11898,11/09/2023 15:03:17,28.966,,,,
11899,11/09/2023 15:03:18,28.966,,,,
11900,11/09/2023 15:03:19,28.955,,,,
11901,11/09/2023 15:03:20,28.966,,,,
11902,11/09/2023 15:03:21,28.966,,,,
11903,11/09/2023 15:03:22,28.955,,,,
11904,11/09/2023 15:03:23,28.966,,,,
11905,11/09/2023 15:03:24,28.966,,,,
11906,11/09/2023 15:03:25,28.966,,,,
11907,11/09/2023 15:03:26,28.955,,,,
11908,11/09/2023 15:03:27,28.955,,,,
11909,11/09/2023 15:03:28,28.966,,,,
11910,11/09/2023 15:03:29,28.966,,,,
11911,11/09/2023 15:03:30,28.955,,,,
11912,11/09/2023 15:03:31,28.955,,,,
11913,11/09/2023 15:03:32,28.955,,,,
11914,11/09/2023 15:03:33,28.955,,,,
11915,11/09/2023 15:03:34,28.955,,,,
11916,11/09/2023 15:03:35,28.966,,,,
11917,11/09/2023 15:03:36,28.955,,,,
11918,11/09/2023 15:03:37,28.955,,,,
11919,11/09/2023 15:03:38,28.955,,,,
11920,11/09/2023 15:03:39,28.955,,,,
11921,11/09/2023 15:03:40,28.955,,,,
11922,11/09/2023 15:03:41,28.955,,,,
11923,11/09/2023 15:03:42,28.944,,,,
11924,11/09/2023 15:03:43,28.944,,,,
11925,11/09/2023 15:03:44,28.955,,,,
11926,11/09/2023 15:03:45,28.955,,,,
11927,11/09/2023 15:03:46,28.944,,,,
11928,11/09/2023 15:03:47,28.944,,,,
11929,11/09/2023 15:03:48,28.944,,,,
11930,11/09/2023 15:03:49,28.944,,,,
11931,11/09/2023 15:03:50,28.944,,,,
11932,11/09/2023 15:03:51,28.944,,,,
11933,11/09/2023 15:03:52,28.944,,,,
11934,11/09/2023 15:03:53,28.944,,,,
11935,11/09/2023 15:03:54,28.944,,,,
11936,11/09/2023 15:03:55,28.944,,,,
11937,11/09/2023 15:03:56,28.944,,,,
11938,11/09/2023 15:03:57,28.944,,,,
11939,11/09/2023 15:03:58,28.944,,,,
11940,11/09/2023 15:03:59,28.944,,,,
11941,11/09/2023 15:04:00,28.944,,,,
11942,11/09/2023 15:04:01,28.944,,,,
11943,11/09/2023 15:04:02,28.934,,,,
11944,11/09/2023 15:04:03,28.944,,,,
11945,11/09/2023 15:04:04,28.944,,,,
11946,11/09/2023 15:04:05,28.944,,,,
11947,11/09/2023 15:04:06,28.944,,,,
11948,11/09/2023 15:04:07,28.944,,,,
11949,11/09/2023 15:04:08,28.934,,,,
11950,11/09/2023 15:04:09,28.944,,,,
11951,11/09/2023 15:04:10,28.944,,,,
11952,11/09/2023 15:04:11,28.934,,,,
11953,11/09/2023 15:04:12,28.934,,,,
11954,11/09/2023 15:04:13,28.934,,,,
11955,11/09/2023 15:04:14,28.934,,,,
11956,11/09/2023 15:04:15,28.934,,,,
11957,11/09/2023 15:04:16,28.944,,,,
11958,11/09/2023 15:04:17,28.944,,,,
11959,11/09/2023 15:04:18,28.934,,,,
11960,11/09/2023 15:04:19,28.934,,,,
11961,11/09/2023 15:04:20,28.934,,,,
11962,11/09/2023 15:04:21,28.934,,,,
11963,11/09/2023 15:04:22,28.934,,,,
11964,11/09/2023 15:04:23,28.923,,,,
11965,11/09/2023 15:04:24,28.934,,,,
11966,11/09/2023 15:04:25,28.923,,,,
11967,11/09/2023 15:04:26,28.923,,,,
11968,11/09/2023 15:04:27,28.923,,,,
11969,11/09/2023 15:04:28,28.923,,,,
11970,11/09/2023 15:04:29,28.923,,,,
11971,11/09/2023 15:04:30,28.923,,,,
11972,11/09/2023 15:04:31,28.923,,,,
11973,11/09/2023 15:04:32,28.923,,,,
11974,11/09/2023 15:04:33,28.923,,,,
11975,11/09/2023 15:04:34,28.923,,,,
11976,11/09/2023 15:04:35,28.912,,,,
11977,11/09/2023 15:04:36,28.923,,,,
11978,11/09/2023 15:04:37,28.923,,,,
11979,11/09/2023 15:04:38,28.912,,,,
11980,11/09/2023 15:04:39,28.912,,,,
11981,11/09/2023 15:04:40,28.912,,,,
11982,11/09/2023 15:04:41,28.923,,,,
11983,11/09/2023 15:04:42,28.912,,,,
11984,11/09/2023 15:04:43,28.912,,,,
11985,11/09/2023 15:04:44,28.912,,,,
11986,11/09/2023 15:04:45,28.912,,,,
11987,11/09/2023 15:04:46,28.912,,,,
11988,11/09/2023 15:04:47,28.912,,,,
11989,11/09/2023 15:04:48,28.912,,,,
11990,11/09/2023 15:04:49,28.912,,,,
11991,11/09/2023 15:04:50,28.912,,,,
11992,11/09/2023 15:04:51,28.912,,,,
11993,11/09/2023 15:04:52,28.912,,,,
11994,11/09/2023 15:04:53,28.912,,,,
11995,11/09/2023 15:04:54,28.901,,,,
11996,11/09/2023 15:04:55,28.912,,,,
11997,11/09/2023 15:04:56,28.901,,,,
11998,11/09/2023 15:04:57,28.901,,,,
11999,11/09/2023 15:04:58,28.901,,,,
12000,11/09/2023 15:04:59,28.912,,,,
12001,11/09/2023 15:05:00,28.901,,,,
12002,11/09/2023 15:05:01,28.901,,,,
12003,11/09/2023 15:05:02,28.891,,,,
12004,11/09/2023 15:05:03,28.901,,,,
12005,11/09/2023 15:05:04,28.901,,,,
12006,11/09/2023 15:05:05,28.901,,,,
12007,11/09/2023 15:05:06,28.901,,,,
12008,11/09/2023 15:05:07,28.901,,,,
12009,11/09/2023 15:05:08,28.891,,,,
12010,11/09/2023 15:05:09,28.891,,,,
12011,11/09/2023 15:05:10,28.891,,,,
12012,11/09/2023 15:05:11,28.880,,,,
12013,11/09/2023 15:05:12,28.891,,,,
12014,11/09/2023 15:05:13,28.891,,,,
12015,11/09/2023 15:05:14,28.891,,,,
12016,11/09/2023 15:05:15,28.891,,,,
12017,11/09/2023 15:05:16,28.891,,,,
12018,11/09/2023 15:05:17,28.880,,,,
12019,11/09/2023 15:05:18,28.880,,,,
12020,11/09/2023 15:05:19,28.880,,,,
12021,11/09/2023 15:05:20,28.891,,,,
12022,11/09/2023 15:05:21,28.880,,,,
12023,11/09/2023 15:05:22,28.880,,,,
12024,11/09/2023 15:05:23,28.880,,,,
12025,11/09/2023 15:05:24,28.880,,,,
12026,11/09/2023 15:05:25,28.880,,,,
12027,11/09/2023 15:05:26,28.880,,,,
12028,11/09/2023 15:05:27,28.880,,,,
12029,11/09/2023 15:05:28,28.880,,,,
12030,11/09/2023 15:05:29,28.880,,,,
12031,11/09/2023 15:05:30,28.880,,,,
12032,11/09/2023 15:05:31,28.880,,,,
12033,11/09/2023 15:05:32,28.869,,,,
12034,11/09/2023 15:05:33,28.880,,,,
12035,11/09/2023 15:05:34,28.880,,,,
12036,11/09/2023 15:05:35,28.880,,,,
12037,11/09/2023 15:05:36,28.880,,,,
12038,11/09/2023 15:05:37,28.869,,,,
12039,11/09/2023 15:05:38,28.880,,,,
12040,11/09/2023 15:05:39,28.869,,,,
12041,11/09/2023 15:05:40,28.869,,,,
12042,11/09/2023 15:05:41,28.869,,,,
12043,11/09/2023 15:05:42,28.869,,,,
12044,11/09/2023 15:05:43,28.869,,,,
12045,11/09/2023 15:05:44,28.869,,,,
12046,11/09/2023 15:05:45,28.869,,,,
12047,11/09/2023 15:05:46,28.880,,,,
12048,11/09/2023 15:05:47,28.869,,,,
12049,11/09/2023 15:05:48,28.858,,,,
12050,11/09/2023 15:05:49,28.869,,,,
12051,11/09/2023 15:05:50,28.869,,,,
12052,11/09/2023 15:05:51,28.869,,,,
12053,11/09/2023 15:05:52,28.858,,,,
12054,11/09/2023 15:05:53,28.858,,,,
12055,11/09/2023 15:05:54,28.858,,,,
12056,11/09/2023 15:05:55,28.858,,,,
12057,11/09/2023 15:05:56,28.858,,,,
12058,11/09/2023 15:05:57,28.858,,,,
12059,11/09/2023 15:05:58,28.858,,,,
12060,11/09/2023 15:05:59,28.858,,,,
12061,11/09/2023 15:06:00,28.858,,,,
12062,11/09/2023 15:06:01,28.858,,,,
12063,11/09/2023 15:06:02,28.858,,,,
12064,11/09/2023 15:06:03,28.858,,,,
12065,11/09/2023 15:06:04,28.858,,,,
12066,11/09/2023 15:06:05,28.858,,,,
12067,11/09/2023 15:06:06,28.848,,,,
12068,11/09/2023 15:06:07,28.848,,,,
12069,11/09/2023 15:06:08,28.848,,,,
12070,11/09/2023 15:06:09,28.848,,,,
12071,11/09/2023 15:06:10,28.848,,,,
12072,11/09/2023 15:06:11,28.858,,,,
12073,11/09/2023 15:06:12,28.848,,,,
12074,11/09/2023 15:06:13,28.837,,,,
12075,11/09/2023 15:06:14,28.848,,,,
12076,11/09/2023 15:06:15,28.848,,,,
12077,11/09/2023 15:06:16,28.848,,,,
12078,11/09/2023 15:06:17,28.848,,,,
12079,11/09/2023 15:06:18,28.837,,,,
12080,11/09/2023 15:06:19,28.837,,,,
12081,11/09/2023 15:06:20,28.848,,,,
12082,11/09/2023 15:06:21,28.837,,,,
12083,11/09/2023 15:06:22,28.837,,,,
12084,11/09/2023 15:06:23,28.837,,,,
12085,11/09/2023 15:06:24,28.837,,,,
